application_number,pto_adjustment,pto_delay,applicant_delay,patent_term_extension
08433561,0,0,0,0
08434010,0,1628,0,1628
08433548,0,0,0,0
08434295,0,0,0,0
08433643,0,1324,0,1324
08433818,0,0,0,0
08434512,0,0,0,0
08434760,0,1359,0,1359
08435032,0,962,962,0
08435816,0,0,0,0
08435798,0,1139,0,1139
08435516,0,0,0,0
08435902,0,1537,0,1537
08435920,0,0,0,0
08436023,0,0,0,0
08435079,0,0,0,0
08436096,0,1262,1262,0
08436133,0,1834,0,1834
08436526,0,0,0,0
08438091,0,1589,0,1589
08437306,0,0,0,0
08437489,0,0,0,0
08437762,0,0,0,0
08437884,0,909,0,909
08432174,0,0,0,0
08435437,0,0,0,0
08438473,0,0,0,0
08438479,0,1906,0,1906
08438516,0,2357,2357,0
08439157,0,0,0,0
08439490,0,2051,0,2051
08439602,0,0,0,0
08439946,0,0,0,0
08440366,0,1664,0,1664
08440387,0,0,0,0
08440624,0,0,0,0
08440646,0,0,0,0
08440942,0,0,0,0
08441024,0,944,0,944
08441113,0,0,0,0
08441378,0,0,0,0
08441355,0,0,0,0
08441503,0,2062,0,2062
08442252,0,1852,0,1852
08441443,0,0,0,0
08440566,0,0,0,0
08443222,0,0,0,0
08441823,0,0,0,0
08441893,0,0,0,0
08442001,0,1266,0,1266
08442077,0,2321,0,2321
08442277,0,0,0,0
08442210,0,2029,2029,0
08442065,0,0,0,0
08442423,0,1311,1311,0
08442611,0,1430,0,1430
08442800,0,0,0,0
08442835,0,1764,0,1764
08442883,0,0,0,0
08442957,0,2031,2031,0
08443179,0,0,0,0
08443173,0,0,0,0
08443184,0,1239,1239,0
08443221,0,0,0,0
08440575,0,0,0,0
08443613,0,0,0,0
08443820,0,155,155,0
08444182,0,1422,0,1422
08444534,0,1662,0,1662
08444584,0,0,0,0
08444626,0,0,0,0
08444994,0,0,0,0
08445165,0,0,0,0
08446021,0,2023,0,2023
08445509,0,1376,0,1376
08445638,0,0,0,0
08445593,0,742,0,742
08445590,0,1850,0,1850
08445796,0,1045,0,1045
08445584,0,1320,0,1320
08447096,0,0,0,0
08447381,0,1719,0,1719
08447398,0,942,0,942
08447594,0,0,0,0
08447794,0,0,0,0
08447997,0,1272,0,1272
08448019,0,0,0,0
08448764,0,1944,0,1944
08448854,0,1349,0,1349
08448941,0,0,0,0
08449224,0,0,0,0
08449285,0,0,0,0
08449731,0,1502,0,1502
08424361,0,0,0,0
08450245,0,1207,0,1207
08450273,0,0,0,0
08451109,0,1461,0,1461
08451090,0,939,0,939
08452636,0,0,0,0
08450482,0,0,0,0
08451197,0,0,0,0
08451390,0,0,0,0
08451120,0,1756,0,1756
08451693,0,0,0,0
08452129,0,0,0,0
08452462,0,0,0,0
08452228,0,1101,0,1101
08456001,0,1472,0,1472
08452495,0,0,0,0
08452737,0,1180,0,1180
08452775,0,1774,0,1774
08453217,0,0,0,0
08453149,0,1278,0,1278
08453347,0,0,0,0
08453350,0,1041,1041,0
08453386,0,0,0,0
08453485,0,0,0,0
08453623,0,0,0,0
08453852,0,1633,0,1633
08453998,0,1772,0,1772
08453770,0,1620,0,1620
08454706,0,1807,0,1807
08454899,0,0,0,0
08455014,0,0,0,0
08455057,0,1836,0,1836
08455074,0,0,0,0
08455077,0,0,0,0
08455022,0,0,0,0
08455374,0,0,0,0
08455620,0,0,0,0
08455469,0,0,0,0
08455280,0,0,0,0
08455975,0,0,0,0
08456033,0,0,0,0
08457226,0,0,0,0
08457731,0,571,0,571
08457732,0,1724,862,862
08457771,0,1413,0,1413
08458999,0,2047,0,2047
08456657,0,0,0,0
08458331,0,2052,0,2052
08458683,0,0,0,0
08458684,0,0,0,0
08459086,0,0,0,0
08459128,0,0,0,0
08459044,0,0,0,0
08459151,0,0,0,0
08459340,0,0,0,0
08459526,0,0,0,0
08459534,0,0,0,0
08459699,0,1363,0,1363
08459570,0,1521,0,1521
08459713,0,0,0,0
08459655,0,813,813,0
08459831,0,1228,0,1228
08459994,0,0,0,0
08460023,0,0,0,0
08459766,0,0,0,0
08460049,0,585,0,585
08460204,0,1707,0,1707
08460215,0,0,0,0
08460206,0,0,0,0
08460478,0,0,0,0
08460539,0,0,0,0
08460622,0,1549,0,1549
08460569,0,1262,0,1262
08460715,0,0,0,0
08460802,0,0,0,0
08460958,0,37,0,37
08460937,0,0,0,0
08461150,0,0,0,0
08461097,0,0,0,0
08461238,0,0,0,0
08461341,0,839,0,839
08461393,0,0,0,0
08462022,0,558,558,0
08462070,0,0,0,0
08462500,0,348,0,348
08462515,0,0,0,0
08462531,0,578,578,0
08462632,0,0,0,0
08462691,0,0,0,0
08462508,0,0,0,0
08462760,0,0,0,0
08462977,0,0,0,0
08463028,0,0,0,0
08463080,0,865,865,0
08462817,0,0,0,0
08463203,0,1695,0,1695
08463209,0,0,0,0
08463398,0,0,0,0
08463437,0,0,0,0
08463558,0,0,0,0
08463830,0,0,0,0
08463878,0,0,0,0
08463836,0,1192,0,1192
08463951,0,0,0,0
08463761,0,0,0,0
08464054,0,0,0,0
08464129,0,279,0,279
08464271,0,1562,0,1562
08464269,0,1384,1384,0
08464346,0,959,0,959
08464426,0,0,0,0
08464574,0,0,0,0
08464569,0,0,0,0
08464953,0,0,0,0
08464436,0,0,0,0
08465515,0,1696,0,1696
08465443,0,0,0,0
08465492,0,0,0,0
08465660,0,0,0,0
08468411,0,0,0,0
08468468,0,0,0,0
08471622,0,0,0,0
08421825,0,1717,0,1717
08454353,0,820,0,820
08465675,0,911,0,911
08465866,0,547,547,0
08465922,0,0,0,0
08465917,0,0,0,0
08466110,0,0,0,0
08466171,0,1756,0,1756
08466104,0,1675,1675,0
08465968,0,0,0,0
08466256,0,0,0,0
08466381,0,0,0,0
08466601,0,399,0,399
08466648,0,0,0,0
08466699,0,0,0,0
08466539,0,0,0,0
08467047,0,0,0,0
08467142,0,0,0,0
08467344,0,0,0,0
08467425,0,0,0,0
08467260,0,0,0,0
08467605,0,0,0,0
08467602,0,0,0,0
08468024,0,0,0,0
08467712,0,1591,1591,0
08468271,0,0,0,0
08468362,0,948,948,0
08468573,0,1442,0,1442
08468425,0,0,0,0
08468996,0,0,0,0
08469093,0,0,0,0
08468719,0,348,0,348
08469420,0,0,0,0
08469630,0,1244,0,1244
08469637,0,0,0,0
08469961,0,0,0,0
08469786,0,1837,1837,0
08470246,0,0,0,0
08470360,0,0,0,0
08470357,0,0,0,0
08470374,0,1644,0,1644
08470359,0,0,0,0
08470563,0,0,0,0
08470596,0,1829,0,1829
08470735,0,337,0,337
08470849,0,1159,0,1159
08470865,0,0,0,0
08470638,0,0,0,0
08470970,0,1305,0,1305
08470896,0,0,0,0
08471198,0,1335,0,1335
08471092,0,0,0,0
08470998,0,0,0,0
08471536,0,0,0,0
08472053,0,102,0,102
08473276,0,0,0,0
08473572,0,482,482,0
08475026,0,1764,0,1764
08475023,0,1567,0,1567
08471970,0,0,0,0
08477895,0,0,0,0
08479077,0,0,0,0
08480472,0,0,0,0
08486173,0,1331,0,1331
08471884,0,0,0,0
08472107,0,0,0,0
08472174,0,0,0,0
08472114,0,44,0,44
08472402,0,0,0,0
08472312,0,0,0,0
08472630,0,1506,1506,0
08472782,0,0,0,0
08472888,0,0,0,0
08472679,0,0,0,0
08473330,0,0,0,0
08473404,0,0,0,0
08473504,0,1657,0,1657
08473327,0,0,0,0
08473331,0,0,0,0
08473631,0,0,0,0
08473798,0,1719,0,1719
08473667,0,2150,0,2150
08473960,0,0,0,0
08474037,0,1590,0,1590
08474137,0,0,0,0
08474277,0,0,0,0
08474314,0,1369,0,1369
08474387,0,0,0,0
08474539,0,0,0,0
08474796,0,0,0,0
08474936,0,0,0,0
08475127,0,0,0,0
08475136,0,0,0,0
08475339,0,1471,0,1471
08475315,0,0,0,0
08475399,0,0,0,0
08475442,0,0,0,0
08475784,0,0,0,0
08475813,0,0,0,0
08475828,0,0,0,0
08475955,0,1474,0,1474
08475791,0,1758,0,1758
08476050,0,0,0,0
08476141,0,0,0,0
08476235,0,1392,0,1392
08476288,0,0,0,0
08476015,0,1546,0,1546
08476394,0,1711,0,1711
08476501,0,0,0,0
08476186,0,1476,0,1476
08476527,0,0,0,0
08476649,0,0,0,0
08477027,0,1166,0,1166
08477054,0,993,0,993
08477097,0,0,0,0
08477147,0,0,0,0
08477289,0,1492,0,1492
08477364,0,141,0,141
08477560,0,0,0,0
08477576,0,0,0,0
08477640,0,0,0,0
08477770,0,1434,0,1434
08477878,0,1186,0,1186
08477957,0,0,0,0
08477984,0,0,0,0
08477982,0,0,0,0
08477983,0,275,275,0
08477831,0,0,0,0
08478009,0,1728,0,1728
08478289,0,1759,0,1759
08478387,0,0,0,0
08478492,0,2010,2010,0
08478606,0,786,0,786
08478748,0,1153,1153,0
08478745,0,0,0,0
08478922,0,0,0,0
08478696,0,0,0,0
08478684,0,0,0,0
08479022,0,0,0,0
08478811,0,2131,0,2131
08479350,0,0,0,0
08479355,0,0,0,0
08479557,0,0,0,0
08479569,0,1764,0,1764
08479620,0,2150,2150,0
08479658,0,1830,0,1830
08479503,0,0,0,0
08479776,0,0,0,0
08479849,0,0,0,0
08479883,0,574,574,0
08479884,0,963,963,0
08479886,0,567,567,0
08479977,0,2171,0,2171
08479959,0,0,0,0
08480038,0,0,0,0
08480186,0,0,0,0
08480232,0,1656,0,1656
08480236,0,0,0,0
08479997,0,0,0,0
08480411,0,0,0,0
08480728,0,1365,0,1365
08480819,0,0,0,0
08481105,0,0,0,0
08481131,0,0,0,0
08481199,0,0,0,0
08481226,0,0,0,0
08481627,0,0,0,0
08481791,0,0,0,0
08481804,0,0,0,0
08481863,0,0,0,0
08481916,0,0,0,0
08481809,0,0,0,0
08481932,0,0,0,0
08482098,0,0,0,0
08482049,0,0,0,0
08482156,0,0,0,0
08481972,0,1440,0,1440
08481896,0,0,0,0
08482283,0,0,0,0
08482568,0,1607,0,1607
08482311,0,0,0,0
08482579,0,1845,1845,0
08482737,0,2435,2435,0
08482785,0,1655,1655,0
08482768,0,1892,0,1892
08482838,0,0,0,0
08482934,0,0,0,0
08482944,0,1502,0,1502
08483500,0,1678,0,1678
08483475,0,0,0,0
08483205,0,0,0,0
08483552,0,1447,0,1447
08483855,0,0,0,0
08483731,0,1376,1376,0
08483928,0,960,0,960
08483941,0,1738,0,1738
08484114,0,1460,0,1460
08484136,0,0,0,0
08484223,0,0,0,0
08484337,0,0,0,0
08484383,0,0,0,0
08484461,0,0,0,0
08484469,0,0,0,0
08484487,0,0,0,0
08484660,0,1356,0,1356
08484681,0,0,0,0
08484741,0,0,0,0
08484786,0,0,0,0
08484841,0,0,0,0
08484838,0,0,0,0
08484928,0,0,0,0
08484999,0,1096,0,1096
08485062,0,0,0,0
08485081,0,1273,0,1273
08485070,0,0,0,0
08485069,0,0,0,0
08485277,0,0,0,0
08485395,0,0,0,0
08485492,0,1415,0,1415
08485516,0,0,0,0
08485438,0,449,449,0
08485546,0,0,0,0
08485622,0,0,0,0
08486049,0,0,0,0
08486114,0,1174,0,1174
08486313,0,0,0,0
08486451,0,0,0,0
08486474,0,0,0,0
08486533,0,0,0,0
08486635,0,0,0,0
08486780,0,1821,0,1821
08486785,0,0,0,0
08486793,0,0,0,0
08486494,0,0,0,0
08486846,0,0,0,0
08487280,0,0,0,0
08486954,0,0,0,0
08487312,0,0,0,0
08487355,0,1921,0,1921
08487399,0,0,0,0
08487266,0,0,0,0
08487453,0,0,0,0
08487495,0,0,0,0
08487596,0,0,0,0
08487701,0,0,0,0
08487820,0,1530,0,1530
08488082,0,1800,0,1800
08487795,0,0,0,0
08488164,0,0,0,0
08488180,0,0,0,0
08488225,0,0,0,0
08488413,0,0,0,0
08488446,0,0,0,0
08488549,0,0,0,0
08488960,0,0,0,0
08486000,0,0,0,0
08454210,0,1758,1758,0
08489391,0,0,0,0
08489795,0,1199,587,612
08489822,0,2152,0,2152
08490268,0,1494,0,1494
08491467,0,1550,0,1550
08492272,0,0,0,0
08397124,0,0,0,0
08492680,0,0,0,0
08461318,0,672,0,672
08492723,0,0,0,0
08493116,0,0,0,0
08493764,0,0,0,0
08494093,0,307,0,307
08494220,0,0,0,0
08495209,0,1258,0,1258
08495277,0,1161,0,1161
08495286,0,0,0,0
08496475,0,0,0,0
08497039,0,0,0,0
08497287,0,1301,0,1301
08497614,544,0,0,544
08497481,0,1425,0,1425
08497858,1201,0,0,1201
08498549,1131,0,0,1131
08498385,0,2090,264,1826
08433441,0,0,0,0
08499328,0,0,0,0
08499367,1144,0,0,1144
08481408,0,1141,0,1141
08500277,0,1239,0,1239
08500535,0,1765,0,1765
08500714,0,0,0,0
08501743,0,2115,0,2115
08501933,0,0,0,0
08502180,0,0,0,0
08502376,0,0,0,0
08502826,0,1569,0,1569
08502764,0,0,0,0
08502907,0,0,0,0
08502882,1162,0,0,1162
08503294,0,0,0,0
08503320,1168,0,0,1168
08504532,1353,0,0,1353
08504562,0,0,0,0
08504617,0,1116,0,1116
08504733,0,0,0,0
08504679,0,1543,0,1543
08379611,0,0,0,0
08505069,0,0,0,0
08505455,0,1099,0,1099
08505608,0,1768,0,1768
08394099,0,1219,0,1219
08505739,0,1160,0,1160
08506032,0,0,0,0
08506268,0,1519,0,1519
08506292,0,1440,0,1440
08506436,0,1465,1465,0
08506793,0,0,0,0
08506726,0,0,0,0
08508563,0,919,0,919
08508874,0,1123,0,1123
08508747,1192,0,0,1192
08509228,0,1268,0,1268
08509401,0,0,0,0
08509619,0,1261,0,1261
08509867,1045,0,0,1045
08510079,0,840,0,840
08510129,0,0,0,0
08510272,0,0,0,0
08510491,0,1129,0,1129
08510740,0,1663,0,1663
08526149,0,1810,0,1810
08509753,0,1893,0,1893
08511425,0,0,0,0
08511506,0,0,0,0
08511703,0,0,0,0
08511641,0,0,0,0
08511645,0,0,0,0
08512021,0,1330,0,1330
08512065,0,921,0,921
08512368,0,988,0,988
08512369,0,1292,0,1292
08512297,0,0,0,0
08512954,0,0,0,0
08512598,0,0,0,0
08513658,0,0,0,0
08514255,0,0,0,0
08514875,0,157,0,157
08514994,0,0,0,0
08515438,0,0,0,0
08513610,0,1250,0,1250
08515778,0,0,0,0
08515964,0,404,0,404
08516420,0,1503,0,1503
08516854,0,1317,0,1317
08531023,0,1050,0,1050
08495606,0,0,0,0
08517142,0,0,0,0
08517949,0,1443,0,1443
08518363,0,0,0,0
08538174,0,0,0,0
08518705,0,0,0,0
08518852,0,1814,0,1814
08519396,0,0,0,0
08519504,0,1193,0,1193
08520662,0,0,0,0
08521085,0,0,0,0
08521115,0,1494,0,1494
08521432,0,1182,0,1182
08521554,1094,0,0,1094
08521623,0,0,0,0
08528624,0,3398,0,3398
08523075,0,1262,0,1262
08522456,0,0,0,0
08522839,0,0,0,0
08523030,0,1220,0,1220
08481367,0,1243,0,1243
08523535,0,0,0,0
08523455,0,0,0,0
08525495,0,1841,0,1841
08530308,0,0,0,0
08524475,0,0,0,0
08524206,0,0,0,0
08525045,0,972,0,972
08524920,0,0,0,0
08525936,0,981,0,981
08526197,0,1776,0,1776
08526743,0,1377,0,1377
08526828,0,1610,0,1610
08526534,0,0,0,0
08526891,0,2332,0,2332
08526914,0,837,0,837
08526887,0,2338,0,2338
08527018,0,0,0,0
08527217,0,1204,0,1204
08527775,0,743,0,743
08527679,0,0,0,0
08527880,0,2019,0,2019
08528044,1333,0,0,1333
08528890,0,0,0,0
08529152,0,0,0,0
08529216,1089,0,0,1089
08529460,0,0,0,0
08529767,0,254,0,254
08530434,0,1017,0,1017
08530650,0,1619,0,1619
08531019,0,0,0,0
08530617,0,0,0,0
08531424,0,1128,0,1128
08531613,912,0,0,912
08531812,0,1156,0,1156
08532177,1123,0,0,1123
08532211,0,1772,0,1772
08532886,0,1150,0,1150
08533468,0,1037,0,1037
08533589,0,0,0,0
08534808,0,1451,0,1451
08533911,0,0,0,0
08533895,0,0,0,0
08533944,0,1283,0,1283
08533939,1097,0,0,1097
08534110,1092,0,0,1092
08534106,1160,0,0,1160
08534249,0,0,0,0
08534492,0,0,0,0
08534705,325,0,0,325
08534855,0,939,0,939
08535404,1128,0,0,1128
08535501,0,0,0,0
08535791,0,0,0,0
08313285,0,0,0,0
08536091,0,1324,0,1324
08536337,0,0,0,0
08536345,0,57,0,57
08536350,0,1032,0,1032
08536485,0,922,0,922
08536902,0,0,0,0
08537143,1096,0,0,1096
08538504,0,0,0,0
08536861,0,0,0,0
08538071,0,1736,0,1736
08537560,0,1428,0,1428
08539051,0,0,0,0
08539110,0,0,0,0
08539320,0,0,0,0
08539943,0,0,0,0
08539995,0,0,0,0
08540175,0,155,0,155
08540139,0,1067,0,1067
08686929,0,0,0,0
08530370,0,1478,2956,0
08541516,0,0,0,0
08541586,0,1752,0,1752
08541634,0,818,0,818
08541939,0,0,0,0
08540689,0,0,0,0
08541020,0,0,0,0
08541095,0,0,0,0
08535043,0,1207,0,1207
08542576,1400,0,0,1400
08543101,0,1446,0,1446
08507326,0,0,0,0
08543640,0,1259,0,1259
08543698,0,0,0,0
08543700,0,0,0,0
08543969,0,940,0,940
08543975,0,1502,0,1502
08543952,0,0,0,0
08544759,0,280,0,280
08544908,0,0,0,0
08544962,1498,0,0,1498
08505183,0,0,0,0
08545470,0,0,0,0
08546050,0,1592,0,1592
08545990,0,0,0,0
08535149,0,0,0,0
08543842,0,625,0,625
08546934,0,1136,0,1136
08546808,0,0,0,0
08553773,0,1159,0,1159
08547124,0,1252,0,1252
08547602,0,0,0,0
08547748,0,0,0,0
08547885,0,0,0,0
08548213,0,1272,0,1272
08548241,0,1000,0,1000
08537908,0,0,0,0
08547736,0,998,0,998
08548441,0,1867,0,1867
08548759,0,1221,0,1221
08549078,1770,0,0,1770
08549074,0,827,0,827
08549322,0,0,0,0
08550121,0,0,0,0
08535249,0,0,0,0
08550002,0,1598,0,1598
08550270,0,1429,0,1429
08550455,0,1023,0,1023
08550667,0,1244,0,1244
08550909,0,966,0,966
08550968,0,0,0,0
08551303,0,1190,0,1190
08551326,0,919,0,919
08551469,0,1430,0,1430
08551576,0,1601,0,1601
08551590,0,1418,0,1418
08552143,0,731,0,731
08552206,0,0,0,0
08552245,1031,0,0,1031
08556746,0,1243,0,1243
08549828,0,940,0,940
08552572,0,0,0,0
08553024,0,1029,0,1029
08553072,968,0,0,968
08554293,0,1701,0,1701
08554395,0,0,0,0
08553202,0,1264,0,1264
08555198,0,1166,0,1166
08549677,0,0,0,0
08555801,0,0,0,0
08555602,0,0,0,0
08556427,0,1572,0,1572
08556119,0,1256,0,1256
08554993,0,0,0,0
08555916,0,0,0,0
08555911,0,2787,0,2787
08556667,0,0,0,0
08556614,0,1260,0,1260
08557480,0,1285,0,1285
08557842,0,0,0,0
08558309,0,0,0,0
08559390,0,0,0,0
08545540,0,4859,0,4859
08196154,0,0,0,0
08558502,0,1132,0,1132
08557138,0,0,0,0
08558232,0,1261,0,1261
08560108,1305,0,0,1305
08560138,0,0,0,0
08525800,0,0,0,0
08559832,0,1326,0,1326
08560675,0,1687,0,1687
08560252,0,1015,0,1015
08560227,0,1196,0,1196
08561570,0,1030,0,1030
08561535,0,0,0,0
08561816,0,0,0,0
08563890,0,0,0,0
08563328,0,0,0,0
08585968,0,0,0,0
08562933,0,1325,0,1325
08563087,0,1572,0,1572
08563156,0,1670,0,1670
08553281,0,1038,0,1038
08566576,0,0,0,0
08563635,0,5228,0,5228
08563759,0,0,0,0
08545629,0,1187,0,1187
08564513,0,2173,0,2173
08564639,0,0,0,0
08564659,0,1184,0,1184
08592738,0,4194,0,4194
08565090,0,1060,0,1060
08565221,0,0,0,0
08565700,0,1093,0,1093
08566421,0,0,0,0
08567355,0,0,0,0
08565775,0,0,0,0
08566222,0,0,0,0
08566234,0,1292,0,1292
08566206,0,1258,0,1258
08566638,0,1351,0,1351
08566618,0,1026,0,1026
08567128,0,0,0,0
08567447,0,1018,0,1018
08567233,0,0,0,0
08567564,0,1903,0,1903
08567757,0,0,0,0
08567771,0,285,0,285
08567763,0,1276,0,1276
08448444,0,857,0,857
08567950,0,1262,0,1262
08568289,0,1298,0,1298
08569416,0,1912,0,1912
08568543,0,0,0,0
08568777,0,1569,0,1569
08568905,0,1096,0,1096
08568820,0,816,0,816
08568904,0,0,0,0
08569284,0,0,0,0
08599390,0,2279,0,2279
08570142,0,0,0,0
08570281,0,1212,0,1212
08570885,0,1434,0,1434
08571064,0,1172,0,1172
08571106,0,0,0,0
08571204,0,0,0,0
08571307,0,0,0,0
08574606,0,0,0,0
08553544,0,0,0,0
08571633,0,0,0,0
08572202,0,0,0,0
08572799,0,1743,0,1743
08564345,0,1103,0,1103
08572474,0,752,0,752
08572792,0,1017,0,1017
08573529,0,0,0,0
08573487,0,1137,0,1137
08573845,0,1317,0,1317
08573767,0,1078,0,1078
08574306,0,1175,0,1175
08575433,0,0,0,0
08575443,0,1314,0,1314
08575743,0,1347,0,1347
08580031,0,0,0,0
08537802,0,0,0,0
08575976,0,1013,0,1013
08576066,1033,0,0,1033
08576185,0,1094,0,1094
08576198,0,1531,0,1531
08576397,0,1803,0,1803
08576367,0,1208,0,1208
08576544,0,785,0,785
08576486,0,0,0,0
08576634,0,1046,0,1046
08576730,0,0,0,0
08576838,0,0,0,0
08576862,0,0,0,0
08577915,0,1254,0,1254
08569256,0,0,0,0
08576902,0,0,0,0
08577106,0,1006,0,1006
08577208,0,0,0,0
08577217,0,864,0,864
08577568,0,0,0,0
08577764,0,979,0,979
08577788,0,0,0,0
08577897,0,1453,0,1453
08577992,0,2701,0,2701
08579072,0,1658,0,1658
08578321,0,0,0,0
08579623,0,0,0,0
08578980,0,0,0,0
08579395,0,0,0,0
08579445,0,1096,0,1096
08579572,0,0,0,0
08579544,0,1084,0,1084
08578706,0,0,0,0
08579242,977,0,0,977
08579731,728,0,0,728
08579787,0,524,0,524
08579916,0,0,0,0
08580256,0,486,0,486
08580734,0,0,0,0
08581645,0,0,0,0
08583153,0,0,0,0
08580952,0,0,0,0
08581242,0,0,0,0
08581347,0,621,0,621
08581378,0,0,0,0
08581503,0,209,0,209
08581721,1038,0,0,1038
08581888,0,0,0,0
08581905,0,1334,0,1334
08581992,0,1149,0,1149
08582536,0,0,0,0
08613427,0,1044,0,1044
08582662,0,0,0,0
08582661,0,938,0,938
08582678,0,1286,0,1286
08583167,0,0,0,0
08582939,0,0,0,0
08583357,0,1451,0,1451
08583387,0,2391,0,2391
08583386,0,1010,0,1010
08578616,0,0,0,0
08584475,0,0,0,0
08918267,0,1243,0,1243
08583761,0,1488,0,1488
08584084,1261,0,0,1261
08584118,0,1073,0,1073
08583912,0,871,0,871
08584484,0,0,0,0
08584776,0,1580,0,1580
08585330,0,0,0,0
08586149,0,1256,0,1256
08586443,0,0,0,0
08587821,0,0,0,0
08590355,0,1788,0,1788
08585593,0,0,0,0
08580116,0,439,0,439
08586081,984,0,0,984
08586116,0,0,0,0
08586432,0,1221,0,1221
08586434,0,1046,0,1046
08586594,0,0,0,0
08586611,0,1139,0,1139
08587176,0,1009,0,1009
08586950,0,0,0,0
08587417,0,1145,0,1145
08590695,985,0,0,985
08587195,0,1231,0,1231
08591161,0,1313,0,1313
08588020,0,1117,0,1117
08588149,0,0,0,0
08599436,0,1291,0,1291
08587746,0,0,0,0
08588637,0,0,0,0
08588942,0,1179,0,1179
08589251,0,1125,0,1125
08590348,0,1202,0,1202
08590729,0,1577,0,1577
08592868,0,1033,0,1033
08591767,0,1116,0,1116
08591330,0,1216,0,1216
08591799,0,0,0,0
08591857,795,0,0,795
08592212,0,0,0,0
08592280,0,0,0,0
08592543,0,0,0,0
08592556,0,0,0,0
08592562,0,1293,0,1293
08592812,0,0,0,0
08592817,0,0,0,0
08530302,0,1658,0,1658
08592977,0,0,0,0
08593266,0,0,0,0
08593459,0,1070,0,1070
08593775,0,1372,0,1372
08594349,0,0,0,0
08593507,0,1301,0,1301
08571959,0,0,0,0
08593330,0,1052,0,1052
08594202,0,1291,0,1291
08594721,1005,0,0,1005
08594563,0,641,0,641
08594561,0,0,0,0
08595150,0,0,0,0
08627213,0,908,0,908
08596002,0,0,0,0
08594670,0,0,0,0
08592427,0,1241,0,1241
08596471,0,0,0,0
08596613,0,784,0,784
08596698,0,2097,0,2097
08596622,0,8500,0,8500
08597073,0,0,0,0
08597075,0,0,0,0
08597035,1000,0,0,1000
08596081,0,359,0,359
08597837,962,0,0,962
08597794,0,0,0,0
08598098,0,1179,0,1179
08598320,0,0,0,0
08599192,0,780,0,780
08599227,0,2404,0,2404
08599230,0,0,0,0
08599266,0,1639,0,1639
08599668,0,1420,0,1420
08599680,0,1166,0,1166
08600203,0,1263,0,1263
08600165,1001,0,0,1001
08600457,0,1169,0,1169
08894455,0,0,0,0
08599974,0,0,0,0
08601442,0,1815,0,1815
08601420,0,0,0,0
08601675,0,949,0,949
08601785,0,1463,0,1463
08602366,0,927,0,927
08603005,0,1430,0,1430
08602498,0,1012,0,1012
08603182,0,1667,0,1667
08603179,0,0,0,0
08603331,0,0,0,0
08603680,0,1445,0,1445
08603665,0,0,0,0
08603719,0,657,0,657
08603750,0,1218,0,1218
08603497,0,0,0,0
08603943,0,1639,0,1639
08604016,0,1196,0,1196
08604105,0,0,0,0
08603550,0,0,0,0
08604388,0,0,0,0
08604463,0,0,0,0
08604698,0,2443,0,2443
08604829,0,883,0,883
08605651,0,1753,0,1753
08605628,0,0,0,0
08613743,0,0,0,0
08604751,0,964,0,964
08606106,0,0,0,0
08606634,1606,0,0,1606
08607021,0,0,0,0
08606750,0,0,0,0
08606762,0,706,0,706
08607458,0,1025,0,1025
08607476,0,0,0,0
08607549,0,514,0,514
08607738,0,1052,0,1052
08602862,0,0,0,0
08608974,0,1535,0,1535
08608923,0,0,0,0
08609973,0,0,0,0
08601005,0,0,0,0
08609183,0,461,0,461
08609381,934,0,0,934
08609308,0,966,0,966
08609875,0,939,0,939
08549792,0,0,0,0
08610007,0,1064,0,1064
08610681,0,1084,0,1084
08611504,0,0,0,0
08612211,0,1187,0,1187
08611571,0,0,0,0
08602781,0,1172,0,1172
08620427,0,0,0,0
08612074,0,2059,233,1826
08612049,0,0,0,0
08612251,0,1156,0,1156
08612321,0,0,0,0
08612586,0,0,0,0
08612694,0,1076,0,1076
08612661,0,489,489,0
08615019,0,0,0,0
08612820,912,0,0,912
08553345,0,1003,0,1003
08614930,0,0,0,0
08615337,0,1136,0,1136
08614151,0,0,0,0
08614324,1641,0,0,1641
08614358,0,0,0,0
08614593,0,1419,0,1419
08614739,0,0,0,0
08614767,0,1012,0,1012
08615058,0,1329,0,1329
08615713,0,0,0,0
08549847,0,628,0,628
08615423,0,0,0,0
08615836,0,0,0,0
08616141,0,1381,0,1381
08617270,0,0,0,0
08616371,0,0,0,0
08616667,0,1312,0,1312
08618005,0,885,0,885
08617344,0,1186,0,1186
08618263,0,0,0,0
08583038,0,1075,0,1075
08617894,0,795,0,795
08618120,866,0,0,866
08618485,970,0,0,970
08618824,0,0,0,0
08618936,0,0,0,0
08619060,0,1470,0,1470
08619976,0,701,0,701
08619216,0,1055,0,1055
08619358,0,1120,0,1120
08622038,0,0,0,0
08620316,0,0,0,0
08620928,0,950,0,950
08621038,0,0,0,0
08621760,0,0,0,0
08621767,0,1685,0,1685
08621215,0,2102,0,2102
08621487,0,0,0,0
08621521,0,0,0,0
08621531,0,1063,0,1063
08622191,0,0,0,0
08621937,0,1212,0,1212
08621631,0,0,0,0
08622085,0,1127,0,1127
08623852,0,0,0,0
08619699,0,1000,0,1000
08622397,0,0,0,0
08622389,0,1237,0,1237
08622953,0,1042,0,1042
08622806,0,1468,0,1468
08623043,0,891,0,891
08623279,0,0,0,0
08624047,0,0,0,0
08625008,0,1173,0,1173
08625495,0,780,0,780
08625487,0,0,0,0
