application_number,event_code,recorded_date
05593831,SETS,2001-09-22
05591840,SETS,2001-09-22
05591840,FOND,1992-08-24
05591840,LOST,1990-10-29
05594372,SETS,2001-09-22
05591712,SETS,2001-09-22
05591443,SETS,2001-09-22
05594893,SETS,2001-09-22
05591233,SETS,2001-09-22
05595175,SETS,2001-09-22
05591501,SETS,2001-09-22
05595094,SETS,2001-09-22
05595326,SETS,2001-09-22
05595628,SETS,2001-09-22
05595869,SETS,2001-09-22
05595833,SETS,2001-09-22
05595833,FOND,1999-08-24
05595833,TMOS,1998-06-11
05595833,SRCH,1998-05-12
05595833,LOST,1998-04-24
05595569,SETS,2001-09-22
05595896,SETS,2001-09-22
05594579,SETS,2001-09-22
05595985,SETS,2001-09-22
05595986,SETS,2001-09-22
05595240,SETS,2001-09-22
05595240,LOST,1987-10-15
05595240,SRCH,1986-04-22
05595240,SRCH,1986-01-06
05595240,LOST,1985-12-23
05596111,SETS,2001-09-22
05590532,SETS,2001-09-22
05596256,SETS,2001-09-22
05596129,SETS,2001-09-22
05590332,SETS,2001-09-22
05590447,SETS,2001-09-22
05588247,SETS,2001-09-22
05588247,TMOS,1996-12-05
05588247,SRCH,1996-11-08
05588247,LOST,1996-10-17
05588247,TMOS,1996-07-17
05588247,SRCH,1996-06-17
05588247,LOST,1996-06-11
05588247,LOST,1996-06-11
05588247,LOST,1996-06-11
05588247,LOST,1996-06-11
05589820,SETS,2001-09-22
05596486,SETS,2001-09-22
05597070,SETS,2001-09-22
05596861,SETS,2001-09-22
05596269,SETS,2001-09-22
05596269,SRCH,1985-03-29
05596269,LOST,1985-03-29
05596931,LFFOUND,2016-11-22
05596931,LFFOUND,2016-10-03
05596931,LFFOUND,2007-06-11
05596931,LFLOST,2007-06-07
05596931,SETS,2001-09-22
05597128,SETS,2001-09-22
05597372,SETS,2001-09-22
05597106,SETS,2001-09-22
05597564,SETS,2001-09-22
05596308,SETS,2001-09-22
05597621,SETS,2001-09-22
05596042,SETS,2001-09-22
05595809,LFFOUND,2007-08-01
05595809,LFLOST,2007-03-07
05595809,SETS,2001-09-22
05595723,SETS,2001-09-22
05595889,SETS,2001-09-22
05595420,SETS,2001-09-22
05595351,SETS,2001-09-22
05597751,SETS,2001-09-22
05597810,SETS,2001-09-22
05597862,SETS,2001-09-22
05595039,SETS,2001-09-22
05595039,MPTGR,1988-06-07
05595039,PET.,1988-04-26
05595039,MPTDE,1987-11-05
05595039,PET.,1987-02-25
05597756,SETS,2001-09-22
05598234,SETS,2001-09-22
05598490,SETS,2001-09-22
05595078,SETS,2001-09-22
05598486,SETS,2001-09-22
05594669,SETS,2001-09-22
05594669,FOND,2001-06-11
05594669,TMOS,2001-06-11
05594669,TMOS,1998-05-26
05594669,SRCH,1998-04-27
05594669,LOST,1998-04-09
05594669,N570,1983-03-17
05594669,PA..,1983-03-17
05594669,SRCH,1983-06-28
05594669,LOST,1983-06-22
05594462,SETS,2001-09-22
05594649,SETS,2001-09-22
05598829,SETS,2001-09-22
05598117,SETS,2001-09-22
05599051,SETS,2001-09-22
05599257,SETS,2001-09-22
05599333,SETS,2001-09-22
05599367,SETS,2001-09-22
05597806,SETS,2001-09-22
05599412,SETS,2001-09-22
05599229,SETS,2001-09-22
05598224,LFLOST,2003-11-04
05598224,SETS,2001-09-22
05598224,TMOS,2000-02-11
05598224,SRCH,2000-01-13
05598224,LOST,1999-12-27
05598224,TMOS,1999-12-07
05598224,SRCH,1999-11-08
05598224,LOST,1999-11-02
05598224,TMOS,1999-09-17
05598224,SRCH,1999-08-19
05598224,TMOS,1999-08-11
05598224,LOST,1999-08-04
05598224,SRCH,1999-07-12
05598224,LOST,1999-06-21
05598224,TMOS,1999-04-27
05598224,SRCH,1999-03-22
05598224,LOST,1999-03-05
05598224,TMOS,1999-03-01
05598224,SRCH,1999-02-05
05598224,LOST,1999-02-01
05598224,TMOS,1998-06-11
05598224,SRCH,1998-05-12
05598224,LOST,1998-05-05
05598224,TMOS,1997-12-17
05598224,SRCH,1997-11-17
05598224,LOST,1997-11-04
05598224,LOST,1996-12-03
05598224,TMOS,1995-04-07
05598224,SRCH,1995-03-16
05598224,SRCH,1995-03-07
05598224,LOST,1995-02-27
05599043,SETS,2001-09-22
05599588,SETS,2001-09-22
05599614,SETS,2001-09-22
05594232,LFFOUND,2016-08-31
05594232,LFFOUND,2009-06-08
05594232,SETS,2001-09-22
05594232,SRCH,1987-02-18
05594232,LOST,1987-02-12
05594491,SETS,2001-09-22
05599562,SETS,2001-09-22
05599787,SETS,2001-09-22
05599862,SETS,2001-09-22
05593668,SETS,2001-09-22
05593040,SETS,2001-09-22
05599953,SETS,2001-09-22
05600026,SETS,2001-09-22
05592916,SETS,2001-09-22
05600028,SETS,2001-09-22
05600082,SETS,2001-09-22
05600168,SETS,2001-09-22
05600388,SETS,2001-09-22
05600367,SETS,2001-09-22
05600375,SETS,2001-09-22
05600011,SETS,2001-09-22
05599731,SETS,2001-09-22
05600652,SETS,2001-09-22
05599749,SETS,2001-09-22
05600763,SETS,2001-09-22
05600880,SETS,2001-09-22
05601098,SETS,2001-09-22
05600819,SETS,2001-09-22
05600893,SETS,2001-09-22
05599559,SETS,2001-09-22
05598645,SETS,2001-09-22
05600860,SETS,2001-09-22
05600860,SRCH,1984-02-01
05600860,LOST,1984-02-01
05598716,SETS,2001-09-22
05598545,SETS,2001-09-22
05601559,SETS,2001-09-22
05598111,SETS,2001-09-22
05601639,SETS,2001-09-22
05601655,SETS,2001-09-22
05600838,SETS,2001-09-22
05600838,SRCH,1983-06-21
05600838,LOST,1983-06-14
05601880,SETS,2001-09-22
05597957,SETS,2001-09-22
05597829,SETS,2001-09-22
05602358,SETS,2001-09-22
05602726,SETS,2001-09-22
05602802,SETS,2001-09-22
05602745,SETS,2001-09-22
05602404,SETS,2001-09-22
05602960,SETS,2001-09-22
05602963,SETS,2001-09-22
05602895,SETS,2001-09-22
05603071,SETS,2001-09-22
05603044,SETS,2001-09-22
05603076,SETS,2001-09-22
05597683,SETS,2001-09-22
05596904,SETS,2001-09-22
05596904,DOCK,1981-11-18
05596904,MID/A,1984-02-24
05596904,ID/A,1984-02-24
05596904,I.D.,1981-12-03
05596904,MCTNF,1981-11-18
05596904,CTNF,1981-11-18
05596904,DOCK,1981-11-18
05596904,OIPE,1981-11-18
05602993,SETS,2001-09-22
05602974,SETS,2001-09-22
05597431,SETS,2001-09-22
05597423,SETS,2001-09-22
05603357,SETS,2001-09-22
05596831,SETS,2001-09-22
05602691,SETS,2001-09-22
05602691,FOND,1996-08-21
05602691,SRCH,1996-07-31
05602691,LOST,1996-07-26
05603590,SETS,2001-09-22
05603624,SETS,2001-09-22
05603354,SETS,2001-09-22
05603434,SETS,2001-09-22
05604281,SETS,2001-09-22
05604340,SETS,2001-09-22
05604366,SETS,2001-09-22
05604366,SRCH,1985-07-02
05601574,SETS,2001-09-22
05604808,SETS,2001-09-22
05604592,SETS,2001-09-22
05604526,SETS,2001-09-22
05604539,SETS,2001-09-22
05604944,SETS,2001-09-22
05601728,SETS,2001-09-22
05601638,SETS,2001-09-22
05604390,SETS,2001-09-22
05604390,TMOS,1996-08-01
05604390,SRCH,1996-07-01
05604390,LOST,1996-06-19
05604390,TMOS,1993-08-24
05604390,SRCH,1993-07-30
05604390,LOST,1993-07-23
05604390,FOND,1992-07-23
05604390,SRCH,1992-07-21
05604390,SRCH,1992-07-21
05604390,LOST,1992-07-09
05604390,SRCH,1986-11-07
05604390,LOST,1986-11-07
05604390,LOST,1986-10-31
05604390,TMOS,1986-04-25
05604390,SRCH,1986-04-08
05604390,LOST,1986-04-08
05604923,SETS,2001-09-22
05604643,SETS,2001-09-22
05601426,SETS,2001-09-22
05601054,SETS,2001-09-22
05605718,SETS,2001-09-22
05605770,SETS,2001-09-22
05605717,SETS,2001-09-22
05605230,SETS,2001-09-22
05605781,SETS,2001-09-22
05605638,SETS,2001-09-22
05600685,SETS,2001-09-22
05605852,SETS,2001-09-22
05606222,SETS,2001-09-22
05606155,SETS,2001-09-22
05600620,SETS,2001-09-22
05600541,SETS,2001-09-22
05606656,SETS,2001-09-22
05600275,SETS,2001-09-22
05600127,SETS,2001-09-22
05606866,SETS,2001-09-22
05607078,SETS,2001-09-22
05607430,SETS,2001-09-22
05607317,SETS,2001-09-22
05606430,SETS,2001-09-22
05607134,SETS,2001-09-22
05607490,SETS,2001-09-22
05606449,SETS,2001-09-22
05606792,SETS,2001-09-22
05606792,FOND,1996-11-14
05606792,SRCH,1996-10-21
05606792,SRCH,1996-10-21
05606792,LOST,1996-10-08
05606792,LOST,1996-10-08
05606792,FOND,1995-05-10
05606792,TMOS,1995-01-17
05606792,SRCH,1994-12-15
05606792,LOST,1994-12-07
05607512,SETS,2001-09-22
05605208,SETS,2001-09-22
05605208,TMOS,1995-11-21
05605208,SRCH,1995-10-23
05605208,LOST,1995-10-18
05605208,LOST,1995-08-29
05605208,SRCH,1994-11-28
05605208,LOST,1994-11-18
05605208,TMOS,1994-07-15
05605208,SRCH,1994-06-16
05605208,LOST,1994-06-06
05605208,TMOS,1992-08-11
05605208,SRCH,1992-07-14
05605208,LOST,1992-07-07
05605208,TMOS,1992-02-11
05605208,SRCH,1992-01-15
05605208,LOST,1992-01-06
05605208,TMOS,1988-07-27
05605208,SRCH,1988-06-21
05605208,LOST,1988-06-13
05605208,TMOS,1987-10-23
05605208,SRCH,1987-09-22
05605208,LOST,1987-09-16
05605208,SRCH,1987-09-14
05605208,LOST,1987-09-14
05605208,LOST,1986-04-30
05605208,TMOS,1986-04-22
05605208,SRCH,1985-12-23
05605208,LOST,1985-12-13
05607699,SETS,2001-09-22
05605376,SETS,2001-09-22
05605558,SETS,2001-09-22
05607995,SETS,2001-09-22
05608206,SETS,2001-09-22
05608260,SETS,2001-09-22
05608450,SETS,2001-09-22
05608263,SETS,2001-09-22
05608263,TMOS,1997-09-22
05608263,SRCH,1997-09-22
05608263,SRCH,1997-06-20
05608263,LOST,1997-05-16
05605240,SETS,2001-09-22
05608660,SETS,2001-09-22
05604440,SETS,2001-09-22
05605239,SETS,2001-09-22
05604941,SETS,2001-09-22
05604941,FOND,1993-06-17
05604941,SRCH,1993-06-07
05604941,LOST,1993-05-28
05609016,SETS,2001-09-22
05609221,SETS,2001-09-22
05609049,SETS,2001-09-22
05603052,SETS,2001-09-22
05604045,SETS,2001-09-22
05608348,SETS,2001-09-22
05609874,SETS,2001-09-22
05609957,SETS,2001-09-22
05610159,SETS,2001-09-22
05609344,SETS,2001-09-22
05609344,TMOS,1987-02-17
05609344,LOST,1987-02-10
05609344,SRCH,1987-01-20
05609344,LOST,1987-01-16
05609344,TMOS,1987-01-05
05609344,SRCH,1986-11-25
05609344,LOST,1986-11-21
05602767,SETS,2001-09-22
05610373,SETS,2001-09-22
05610616,SETS,2001-09-22
05610493,LFFOUND,2005-10-18
05610493,LFLOST,2004-07-19
05610493,SETS,2001-09-22
05609962,SETS,2001-09-22
05609077,SETS,2001-09-22
05609017,SETS,2001-09-22
05610469,SETS,2001-09-22
05610469,FOND,1993-08-30
05610469,SRCH,1993-08-18
05610469,LOST,1993-08-05
05610469,MPTDE,1992-04-23
05610469,PET.,1992-02-05
05610469,LOST,1988-06-28
05610469,LOST,1988-06-22
05610469,TMOS,1988-01-12
05610469,SRCH,1987-12-14
05610469,LOST,1987-12-08
05610469,SRCH,1987-08-25
05610469,LOST,1987-08-25
05610469,TMOS,1987-06-03
05610469,SRCH,1987-04-06
05610469,LOST,1987-03-27
05605630,SETS,2001-09-22
05607506,SETS,2001-09-22
05606911,SETS,2001-09-22
05607957,SETS,2001-09-22
05607700,SETS,2001-09-22
05607154,SETS,2001-09-22
05609109,SETS,2001-09-22
05610570,SETS,2001-09-22
05610952,SETS,2001-09-22
05611004,SETS,2001-09-22
05611017,SETS,2001-09-22
05611408,SETS,2001-09-22
05611785,SETS,2001-09-22
05611750,SETS,2001-09-22
05612104,SETS,2001-09-22
05612576,SETS,2001-09-22
05611154,SETS,2001-09-22
05612869,SETS,2001-09-22
05612821,SETS,2001-09-22
05613021,SETS,2001-09-22
05613080,SETS,2001-09-22
05613397,SETS,2001-09-22
05613243,SETS,2001-09-22
05612764,SETS,2001-09-22
05613604,SETS,2001-09-22
05613664,SETS,2001-09-22
05613136,SETS,2001-09-22
05614018,SETS,2001-09-22
05612425,SETS,2001-09-22
05614318,SETS,2001-09-22
05614226,SETS,2001-09-22
05614430,SETS,2001-09-22
05614236,SETS,2001-09-22
05614191,SETS,2001-09-22
05614734,SETS,2001-09-22
05614817,SETS,2001-09-22
05614469,SETS,2001-09-22
05614469,MID/F,1982-12-20
05614469,ID/F,1982-12-20
05614469,I.D.,1979-04-06
05615351,SETS,2001-09-22
05615134,SETS,2001-09-22
05615112,SETS,2001-09-22
05615112,BIG.,1984-09-13
05615112,LOST,1983-06-30
05615112,SRCH,1983-06-21
05615112,LOST,1983-06-10
05615525,SETS,2001-09-22
05615525,SRCH,1989-03-13
05615771,SETS,2001-09-22
05615506,LFLOST,2003-11-10
05615506,SETS,2001-09-22
05615748,SETS,2001-09-22
05615748,N423,1993-06-07
05614719,SETS,2001-09-22
05614044,SETS,2001-09-22
05613518,SETS,2001-09-22
05613518,TMOS,1994-01-13
05613518,SRCH,1993-12-15
05613518,LOST,1993-12-02
05613518,TMOS,1991-06-10
05613518,SRCH,1991-05-29
05613518,LOST,1991-03-12
05613518,TMOS,1991-02-27
05613518,SRCH,1991-02-15
05613518,SRCH,1991-02-04
05613518,LOST,1991-01-28
05613518,TMOS,1987-08-07
05613518,SRCH,1987-07-13
05613518,LOST,1987-07-13
05613518,TMOS,1987-02-17
05613518,SRCH,1987-02-06
05613518,LOST,1987-02-03
05613518,TMOS,1987-01-21
05613518,SRCH,1987-01-20
05613518,LOST,1987-01-08
05613518,SRCH,1986-12-03
05613518,LOST,1986-11-25
05613518,TMOS,1986-09-11
05613518,LOST,1986-07-31
05613518,SRCH,1986-07-30
05613518,LOST,1986-07-18
05613518,TMOS,1986-04-23
05613518,SRCH,1986-02-14
05613518,LOST,1986-02-11
05613518,LOST,1985-10-01
05613518,SRCH,1985-07-22
05613518,LOST,1985-03-19
05613518,SRCH,1985-01-08
05615984,SETS,2001-09-22
05613798,SETS,2001-09-22
05614093,SETS,2001-09-22
05616189,SETS,2001-09-22
05613900,SETS,2001-09-22
05614467,SETS,2001-09-22
05616497,SETS,2001-09-22
05616442,SETS,2001-09-22
05613695,SETS,2001-09-22
05616540,SETS,2001-09-22
05613547,SETS,2001-09-22
05613231,SETS,2001-09-22
05613231,SRCH,1990-12-12
05613231,LOST,1990-12-07
05613231,SRCH,1990-06-27
05613231,LOST,1990-06-21
05616677,SETS,2001-09-22
05612584,SETS,2001-09-22
05612290,LFFOUND,2016-08-29
05612290,LFFOUND,2010-09-03
05612290,SETS,2001-09-22
05616951,SETS,2001-09-22
05616930,SETS,2001-09-22
05616930,SRCH,1985-02-07
05611843,LFFOUND,2016-09-15
05611843,SETS,2001-09-22
05611843,TMOS,1997-09-24
05611843,SRCH,1997-06-13
05611843,LOST,1997-06-03
05611843,SRCH,1991-01-22
05611843,LOST,1991-01-17
05617118,SETS,2001-09-22
05612048,SETS,2001-09-22
05611891,SETS,2001-09-22
05616770,SETS,2001-09-22
05617710,SETS,2001-09-22
05617618,SETS,2001-09-22
05610899,SETS,2001-09-22
05616654,SETS,2001-09-22
05616654,C.AD,1991-01-28
05616654,N572,1988-05-23
05616654,PA..,1988-04-04
05616654,DOCK,1988-05-18
05611222,SETS,2001-09-22
05617560,SETS,2001-09-22
05618021,SETS,2001-09-22
05618101,SETS,2001-09-22
05618191,SETS,2001-09-22
05617569,SETS,2001-09-22
05617614,SETS,2001-09-22
05617115,SETS,2001-09-22
05618010,SETS,2001-09-22
05616675,SETS,2001-09-22
05619133,SETS,2001-09-22
05616651,SETS,2001-09-22
05619285,SETS,2001-09-22
05616640,SETS,2001-09-22
05619239,SETS,2001-09-22
05619518,SETS,2001-09-22
05617857,SETS,2001-09-22
05616308,SETS,2001-09-22
05616256,SETS,2001-09-22
05619549,SETS,2001-09-22
05619161,SETS,2001-09-22
05616260,SETS,2001-09-22
05619427,SETS,2001-09-22
05618959,SETS,2001-09-22
05619777,SETS,2001-09-22
05619826,SETS,2001-09-22
05615904,SETS,2001-09-22
05620189,SETS,2001-09-22
05615587,LFFOUND,2016-08-29
05615587,SETS,2001-09-22
05615587,DOCK,1983-12-02
05620231,SETS,2001-09-22
05615545,SETS,2001-09-22
05620387,SETS,2001-09-22
05619450,SETS,2001-09-22
05620550,SETS,2001-09-22
05620327,SETS,2001-09-22
05615340,SETS,2001-09-22
05620680,SETS,2001-09-22
05621045,SETS,2001-09-22
05620645,SETS,2001-09-22
05619903,SETS,2001-09-22
05620999,SETS,2001-09-22
05621095,SETS,2001-09-22
05621194,SETS,2001-09-22
05620098,SETS,2001-09-22
05621088,SETS,2001-09-22
05621433,SETS,2001-09-22
05621270,SETS,2001-09-22
05621270,FOND,2001-08-28
05621270,TMOS,2001-08-28
05621270,LOST,2001-06-25
05621270,SRCH,2001-06-25
05621531,SETS,2001-09-22
05618988,SETS,2001-09-22
05619428,SETS,2001-09-22
05619544,SETS,2001-09-22
05622234,SETS,2001-09-22
05619032,SETS,2001-09-22
05622185,SETS,2001-09-22
05622172,SETS,2001-09-22
05622317,SETS,2001-09-22
05618690,SETS,2001-09-22
05622415,SETS,2001-09-22
05622585,SETS,2001-09-22
05622583,SETS,2001-09-22
05622760,SETS,2001-09-22
05622333,SETS,2001-09-22
05622810,SETS,2001-09-22
05622930,SETS,2001-09-22
05623094,SETS,2001-09-22
05621450,SETS,2001-09-22
05622892,SETS,2001-09-22
05622892,TMOS,1988-12-08
05622892,SRCH,1988-10-21
05622892,LOST,1988-10-12
05622769,SETS,2001-09-22
05622331,SETS,2001-09-22
05623487,SETS,2001-09-22
05623547,SETS,2001-09-22
05623641,SETS,2001-09-22
05623795,SETS,2001-09-22
05624236,SETS,2001-09-22
05618618,SETS,2001-09-22
05624040,SETS,2001-09-22
05624040,N572,1992-02-07
05624040,PA..,1992-02-07
05617124,SETS,2001-09-22
05617562,SETS,2001-09-22
05624367,SETS,2001-09-22
05624642,SETS,2001-09-22
05618350,SETS,2001-09-22
05623333,SETS,2001-09-22
05623333,TMOS,1998-07-14
05623333,SRCH,1998-06-17
05623333,LOST,1998-05-26
05623333,TMOS,1995-05-31
05623333,SRCH,1995-05-01
05623333,LOST,1995-04-17
05623333,TMOS,1993-12-16
05623333,SRCH,1993-11-17
05623333,LOST,1993-11-01
05623333,TMOS,1993-04-13
05623333,SRCH,1993-03-10
05623333,TMOS,1993-03-03
05623333,SRCH,1993-02-03
05623333,LOST,1993-01-22
05623333,TMOS,1992-10-15
05623333,SRCH,1992-09-18
05623333,LOST,1992-09-14
05623333,TMOS,1992-05-13
05623333,SRCH,1992-04-16
05623333,LOST,1992-04-01
05623333,TMOS,1991-10-07
05623333,SRCH,1991-09-10
05623333,LOST,1991-08-28
05623333,TMOS,1991-04-25
05623333,SRCH,1991-03-29
05623333,LOST,1991-03-26
05623333,TMOS,1990-12-20
05623333,SRCH,1990-11-27
05623333,LOST,1990-11-09
05623333,TMOS,1990-01-25
05623333,SRCH,1990-01-09
05623333,SRCH,1989-12-14
05623333,LOST,1989-12-14
05623333,TMOS,1989-09-21
05623333,SRCH,1989-08-22
05623333,SRCH,1989-08-17
05623333,LOST,1989-08-15
05623333,SRCH,1989-01-24
05623333,LOST,1986-05-09
05623333,TMOS,1986-04-22
05623333,LOST,1986-04-11
05623333,LOST,1985-11-25
05623333,SRCH,1984-05-22
05623333,LOST,1984-05-22
05624532,SETS,2001-09-22
05624915,SETS,2001-09-22
05624883,SETS,2001-09-22
05625133,SETS,2001-09-22
05625133,SRCH,1987-03-03
05625133,LOST,1987-02-13
05625362,SETS,2001-09-22
05625350,SETS,2001-09-22
05624979,SETS,2001-09-22
05624693,SETS,2001-09-22
05624542,SETS,2001-09-22
05625480,SETS,2001-09-22
05625347,SETS,2001-09-22
05624300,SETS,2001-09-22
05623963,SETS,2001-09-22
05623963,LOST,1990-08-21
05623963,DOCK,1981-09-25
05625439,SETS,2001-09-22
05625439,FOND,1996-06-25
05625439,TMOS,1996-05-24
05625439,SRCH,1996-04-25
05625439,LOST,1996-04-11
05625439,FOND,1996-03-25
05625439,SRCH,1996-03-11
05625439,LOST,1996-02-29
05625439,FOND,1995-06-27
05625439,LOST,1995-06-21
05622101,SETS,2001-09-22
05623485,SETS,2001-09-22
05622652,SETS,2001-09-22
05623214,SETS,2001-09-22
05623214,TMOS,1991-01-24
05623214,SRCH,1990-12-28
05623214,LOST,1990-12-19
05622956,SETS,2001-09-22
05625938,SETS,2001-09-22
05622143,SETS,2001-09-22
05625987,SETS,2001-09-22
05622031,SETS,2001-09-22
05622031,LOST,2000-05-08
05625797,SETS,2001-09-22
05622151,SETS,2001-09-22
05621665,SETS,2001-09-22
05626225,SETS,2001-09-22
05626323,SETS,2001-09-22
05621198,SETS,2001-09-22
05621197,SETS,2001-09-22
05626778,SETS,2001-09-22
05626712,SETS,2001-09-22
05626819,SETS,2001-09-22
05620989,SETS,2001-09-22
05620944,SETS,2001-09-22
05626965,SETS,2001-09-22
05627575,SETS,2001-09-22
05627470,SETS,2001-09-22
05627136,SETS,2001-09-22
05627688,SETS,2001-09-22
05627750,SETS,2001-09-22
05627743,SETS,2001-09-22
05627799,SETS,2001-09-22
05627671,SETS,2001-09-22
05627777,LFFOUND,2009-02-04
05627777,SETS,2001-09-22
05628182,SETS,2001-09-22
05626859,SETS,2001-09-22
05628159,SETS,2001-09-22
05628177,SETS,2001-09-22
05627608,SETS,2001-09-22
05628185,SETS,2001-09-22
05626686,SETS,2001-09-22
05626184,SETS,2001-09-22
05628262,SETS,2001-09-22
05628265,SETS,2001-09-22
05628265,TMOS,1993-07-06
05628265,SRCH,1993-06-07
05628265,LOST,1993-05-28
05628265,SRCH,1992-06-24
05628265,LOST,1992-06-17
05625998,SETS,2001-09-22
05625590,SETS,2001-09-22
05626003,SETS,2001-09-22
05628721,SETS,2001-09-22
05625891,SETS,2001-09-22
05628862,SETS,2001-09-22
05625685,SETS,2001-09-22
05625656,SETS,2001-09-22
05629082,SETS,2001-09-22
05629521,SETS,2001-09-22
05629174,SETS,2001-09-22
05625479,SETS,2001-09-22
05625326,SETS,2001-09-22
05629649,SETS,2001-09-22
05629650,SETS,2001-09-22
05629594,SETS,2001-09-22
05629594,FOND,1995-05-12
05629594,SRCH,1995-05-12
05629594,LOST,1995-05-05
05629594,LOST,1986-06-18
05629594,SRCH,1986-06-09
05629594,DOCK,1984-04-18
05629594,DOCK,1983-05-04
05630271,SETS,2001-09-22
05630260,SETS,2001-09-22
05630260,SRCH,1986-04-22
05630260,SRCH,1986-01-21
05630260,LOST,1986-01-21
05630786,SETS,2001-09-22
05630573,SETS,2001-09-22
05630555,SETS,2001-09-22
05630601,SETS,2001-09-22
05629541,SETS,2001-09-22
05630848,SETS,2001-09-22
05629244,SETS,2001-09-22
05631030,SETS,2001-09-22
05631073,SETS,2001-09-22
05630959,SETS,2001-09-22
05629029,SETS,2001-09-22
05631920,SETS,2001-09-22
05631751,SETS,2001-09-22
05631449,SETS,2001-09-22
05630253,SETS,2001-09-22
05631684,SETS,2001-09-22
05631974,SETS,2001-09-22
05632060,SETS,2001-09-22
05632165,SETS,2001-09-22
05632140,SETS,2001-09-22
05628383,SETS,2001-09-22
05631815,SETS,2001-09-22
05632763,SETS,2001-09-22
05632841,SETS,2001-09-22
05632955,SETS,2001-09-22
05632972,SETS,2001-09-22
05627651,SETS,2001-09-22
05627986,SETS,2001-09-22
05633089,SETS,2001-09-22
05633117,SETS,2001-09-22
05627406,SETS,2001-09-22
05627184,SETS,2001-09-22
05633122,SETS,2001-09-22
05633153,SETS,2001-09-22
05633302,SETS,2001-09-22
05633306,SETS,2001-09-22
05633059,SETS,2001-09-22
05633365,SETS,2001-09-22
05633542,SETS,2001-09-22
05633408,SETS,2001-09-22
05633713,SETS,2001-09-22
05633462,SETS,2001-09-22
05633980,SETS,2001-09-22
05632401,SETS,2001-09-22
05634081,SETS,2001-09-22
05634049,SETS,2001-09-22
05634049,C.AD,1994-08-18
05633097,SETS,2001-09-22
05633026,SETS,2001-09-22
05632945,SETS,2001-09-22
05632700,SETS,2001-09-22
05634560,SETS,2001-09-22
05634602,SETS,2001-09-22
05634772,SETS,2001-09-22
05634908,SETS,2001-09-22
05634277,SETS,2001-09-22
05633964,SETS,2001-09-22
05634707,SETS,2001-09-22
05634976,SETS,2001-09-22
05634976,SRCH,1985-02-05
05632087,SETS,2001-09-22
05632218,SETS,2001-09-22
05635221,SETS,2001-09-22
05634962,SETS,2001-09-22
05634962,SRCH,1989-12-22
05634962,LOST,1989-12-12
05634962,TMOS,1988-12-20
05634962,SRCH,1988-11-28
05634962,LOST,1988-11-09
05634962,TMOS,1988-02-01
05634962,SRCH,1987-12-28
05634962,LOST,1987-12-21
05634962,SRCH,1987-10-01
05634962,LOST,1987-09-30
05634962,TMOS,1987-08-10
05634962,SRCH,1987-07-07
05634962,LOST,1987-06-30
05635534,SETS,2001-09-22
05631893,SETS,2001-09-22
05631820,SETS,2001-09-22
05635595,SETS,2001-09-22
05630930,SETS,2001-09-22
05635694,SETS,2001-09-22
05635755,SETS,2001-09-22
05630859,SETS,2001-09-22
05635727,SETS,2001-09-22
05635758,SETS,2001-09-22
05630263,SETS,2001-09-22
05635831,SETS,2001-09-22
05635951,SETS,2001-09-22
05636219,SETS,2001-09-22
05636255,SETS,2001-09-22
05636139,SETS,2001-09-22
05636062,SETS,2001-09-22
05636030,SETS,2001-09-22
05636030,FOND,1991-09-05
05636030,SRCH,1991-08-27
05636030,LOST,1991-08-16
05636030,TMOS,1988-06-09
05636030,SRCH,1988-05-26
05636030,LOST,1988-05-17
05635879,SETS,2001-09-22
05636264,SETS,2001-09-22
05636360,SETS,2001-09-22
05636272,SETS,2001-09-22
05636261,SETS,2001-09-22
05635728,SETS,2001-09-22
05635941,SETS,2001-09-22
05636535,SETS,2001-09-22
05635577,SETS,2001-09-22
05636508,SETS,2001-09-22
05636547,SETS,2001-09-22
05635406,SETS,2001-09-22
05635406,TMOS,2000-11-22
05635406,SRCH,2000-10-25
05635406,TMOS,2000-08-17
05635406,SRCH,2000-07-19
05635406,TMOS,1996-03-26
05635406,SRCH,1996-02-29
05635406,LFLOST,1996-02-21
05636747,SETS,2001-09-22
05637016,SETS,2001-09-22
05637339,SETS,2001-09-22
05635837,SETS,2001-09-22
05637522,SETS,2001-09-22
05637496,LFFOUND,2008-05-13
05637496,LFLOST,2008-05-13
05637496,LFFOUND,2008-04-25
05637496,SETS,2001-09-22
05635139,SETS,2001-09-22
05637890,SETS,2001-09-22
05638005,SETS,2001-09-22
05638131,SETS,2001-09-22
05638132,SETS,2001-09-22
05635165,SETS,2001-09-22
05634741,SETS,2001-09-22
05638240,SETS,2001-09-22
05634720,SETS,2001-09-22
05634504,SETS,2001-09-22
05638448,SETS,2001-09-22
05638521,SETS,2001-09-22
05638535,SETS,2001-09-22
05638722,SETS,2001-09-22
05638947,SETS,2001-09-22
05638994,SETS,2001-09-22
05638982,SETS,2001-09-22
05637177,SETS,2001-09-22
05637177,FOND,1995-11-21
05637177,TMOS,1995-11-21
05637177,SRCH,1995-11-21
05637177,LOST,1995-10-23
05637177,FOND,1993-03-10
05637177,SRCH,1993-03-10
05637177,SRCH,1993-03-10
05637177,LOST,1993-03-01
05637177,FOND,1992-08-26
05637177,TMOS,1992-07-14
05637177,SRCH,1992-06-12
05637177,LOST,1992-06-04
05637177,TMOS,1992-02-25
05637177,SRCH,1992-02-12
05637177,SRCH,1992-01-29
